user_id,rollcall_score,class_activity,discipline,total_quizzes_avg
4976,9,14.91,11.82,8.33
3498,15,8.85,14.34,7.69
6681,9,9.52,10.0,12.76
8279,15,8.79,8.52,14.63
9921,11,7.4,14.55,8.25
353,10,13.72,5.36,6.84
9654,10,5.65,13.71,8.7
8434,15,8.75,12.82,13.23
19291,7,12.73,14.39,7.13
8360,9,14.26,9.37,11.08
17549,14,14.0,7.74,14.8
8922,8,6.59,14.7,11.96
14032,5,14.94,13.09,14.23
9173,7,13.3,8.53,10.39
869,14,6.35,6.34,10.74
16271,9,7.35,7.69,6.51
1658,10,14.7,9.7,13.14
11564,10,14.07,11.15,5.47
708,12,9.99,8.79,11.98
17327,7,9.99,14.9,11.84
3191,11,14.75,6.65,9.56
1984,10,12.99,10.22,5.76
18218,13,5.15,7.24,7.22
13022,8,8.7,8.44,8.16
8615,13,12.38,13.37,12.85
10318,13,10.4,10.53,8.83
420,5,10.91,12.08,7.92
1537,8,8.33,12.9,7.47
18893,7,12.1,7.47,13.87
11063,10,13.32,11.84,14.68
10733,11,11.82,6.33,11.83
3239,5,6.69,14.53,13.78
9551,7,9.23,11.39,9.86
17649,10,6.59,13.65,10.88
18746,8,8.42,6.83,13.92
1785,8,14.21,5.09,8.11
5684,14,5.01,7.9,5.06
12046,13,10.08,5.63,7.67
9974,15,5.54,12.34,13.89
11552,15,6.59,13.59,14.21
9241,11,12.78,8.44,9.45
17151,14,10.74,8.97,14.34
19096,6,12.89,12.69,9.94
17291,14,11.51,7.1,12.01
15536,14,7.74,13.21,14.76
15755,12,12.3,13.71,8.53
15953,6,9.41,5.57,5.45
11232,10,13.15,13.81,11.88
1259,15,13.85,9.43,10.8
3203,9,6.86,14.91,13.5
5978,13,10.5,6.32,13.87
8049,8,6.71,7.28,6.49
19356,10,13.55,9.24,14.88
10309,7,12.3,6.09,7.96
1921,6,8.1,13.21,7.21
1866,14,10.94,7.66,10.23
18398,8,14.41,5.76,9.23
17455,11,5.99,6.76,12.72
13131,5,14.44,11.1,8.67
1642,12,11.4,5.67,13.47
6886,12,8.63,14.53,9.61
7269,7,9.21,8.17,14.74
5056,15,8.89,9.9,8.59
10808,13,14.38,11.35,5.43
6914,5,11.0,10.97,8.23
8253,15,13.87,14.45,10.71
13267,12,8.14,5.35,11.56
16939,13,13.44,10.1,12.7
1156,7,10.61,11.32,13.82
2382,6,12.53,9.86,13.32
17061,13,6.7,13.61,14.8
19155,15,7.0,8.15,8.05
10748,6,11.04,13.88,8.73
8646,13,12.54,5.81,14.7
4810,12,6.19,11.82,6.09
13246,8,8.37,10.83,5.28
8679,13,14.01,5.73,14.07
5403,7,6.39,7.05,8.41
5372,10,11.9,9.1,12.17
14953,11,13.84,6.57,10.62
13625,13,11.11,8.96,8.96
5498,11,10.78,11.18,5.36
15617,11,6.49,13.48,9.67
5107,5,13.32,11.22,6.88
15650,15,11.39,13.82,7.86
4715,15,12.91,9.38,11.83
11373,13,9.58,9.91,5.73
13190,12,7.28,9.44,14.05
14904,10,13.8,13.85,10.74
17353,15,5.56,5.57,10.46
18536,12,5.75,13.25,11.23
980,9,14.01,7.56,7.67
14044,15,12.58,7.28,9.05
6874,15,5.69,12.73,8.04
9367,13,5.91,13.24,8.38
3723,7,13.08,7.45,10.79
3987,11,6.42,6.7,10.79
18935,14,11.28,10.99,9.57
8967,9,8.51,14.95,12.49
569,7,13.33,12.54,7.98
14686,10,13.36,5.39,5.25
10015,13,11.06,8.28,6.06
5110,7,10.52,7.38,5.41
1509,5,10.57,10.89,5.4
12776,7,9.95,14.44,14.62
8515,10,6.48,13.82,6.82
4510,7,10.6,9.1,9.13
8743,15,10.67,10.97,8.37
16040,10,11.73,6.05,9.08
280,11,12.65,14.46,14.25
19524,11,11.24,13.02,13.83
590,10,11.88,6.3,6.22
19315,11,9.36,11.93,8.12
7883,12,10.34,7.04,8.44
12728,7,7.59,6.5,7.07
308,14,7.84,12.59,8.1
5177,10,9.02,7.54,5.62
17921,9,7.27,12.87,13.75
16964,10,14.31,13.17,13.06
11141,11,14.0,13.43,7.42
15779,14,12.81,13.75,13.04
1204,7,11.35,12.25,9.84
11294,14,6.58,10.45,7.13
1589,15,14.43,9.39,7.87
833,9,9.46,5.05,5.83
1796,7,9.55,7.64,7.95
18046,6,8.67,5.17,12.44
12391,7,14.08,10.14,12.49
7775,15,7.39,9.72,8.58
7384,9,8.0,13.49,7.44
2328,12,11.72,9.85,14.29
4196,7,6.98,12.16,11.66
5480,10,11.22,6.97,14.39
11617,7,11.73,6.14,5.47
12019,6,6.23,6.52,7.8
18406,7,13.36,14.09,14.96
7749,12,11.96,6.49,6.33
16136,7,6.39,8.63,13.26
17896,8,13.48,14.94,6.44
14184,8,6.66,11.88,6.53
8425,6,13.6,12.96,8.82
10013,11,6.15,12.68,9.57
15508,9,6.89,8.31,9.0
12590,6,8.37,7.98,14.36
17937,13,7.72,5.33,14.01
18097,10,5.84,7.13,7.52
18536,9,14.58,5.71,12.99
18935,8,10.93,5.21,12.87
9421,8,12.7,5.27,10.83
5772,10,10.49,14.05,14.61
3334,15,13.19,10.58,5.64
14609,13,6.72,6.55,10.66
1007,15,13.77,5.16,12.77
13831,12,10.15,9.03,7.85
11834,8,10.44,14.71,6.51
17942,8,8.5,12.18,12.94
9561,13,5.57,5.67,10.39
18087,6,13.26,6.82,14.74
11026,11,13.48,5.59,10.95
6517,5,7.81,11.71,12.29
8260,10,13.66,14.5,7.01
9306,12,8.08,13.98,5.59
15923,11,14.15,13.58,8.82
16753,9,6.83,12.24,10.48
13587,12,7.28,11.66,13.16
5663,8,10.37,10.85,11.08
9899,13,7.17,8.34,8.32
14189,7,9.08,6.36,10.13
2871,12,6.1,13.56,13.69
413,13,11.83,7.7,12.65
16551,11,11.11,9.39,12.07
19535,7,14.89,9.13,13.51
3394,9,14.25,9.27,9.12
16350,5,9.97,8.94,12.5
15953,15,7.01,7.87,14.63
16416,14,13.73,8.67,6.92
6658,14,7.83,13.65,10.1
15835,10,8.79,6.16,10.59
829,14,11.33,9.96,5.12
4212,8,8.74,7.35,14.19
8705,13,11.36,6.97,5.2
773,13,13.86,8.8,8.49
10349,15,7.61,12.56,6.25
18073,9,8.28,10.23,7.42
12120,7,14.08,11.06,11.75
5898,7,7.43,14.7,12.99
15610,9,10.44,11.05,13.05
17469,13,14.02,13.97,10.5
8557,5,9.8,13.98,9.37
15642,8,10.92,11.6,12.86
14423,10,11.18,10.52,11.48
6086,15,9.72,13.51,8.28
18145,11,8.48,8.78,11.09
4326,11,5.3,8.76,9.3
1243,10,8.81,11.53,11.81
10015,5,10.76,10.71,13.89
6590,10,7.29,14.63,12.61
16944,14,5.33,11.79,8.62
4744,14,12.4,14.43,8.81
3008,10,11.63,5.44,10.22
17836,8,9.21,10.14,14.33
7868,9,6.89,12.61,10.35
16572,9,13.42,13.78,13.28
16711,7,9.51,6.91,12.68
3911,6,10.43,5.54,7.95
16081,13,6.55,9.09,6.95
2520,15,9.37,14.83,6.38
5224,11,13.17,7.89,5.85
7924,10,13.08,12.27,10.82
14718,10,6.36,10.61,8.45
10656,8,9.72,9.97,6.01
19121,13,5.9,6.99,6.38
17484,15,12.02,8.47,10.51
7443,10,11.82,14.55,10.11
1266,6,6.1,6.25,12.85
15084,9,6.69,11.32,5.39
268,7,13.71,10.28,9.56
7243,13,7.53,12.36,6.66
10129,13,6.52,12.5,5.56
14007,15,12.58,5.1,12.19
19346,14,12.27,12.97,7.41
8938,5,12.54,13.04,6.33
11369,15,9.02,13.17,13.51
5026,10,13.62,5.21,14.72
11851,6,7.0,11.7,6.95
19273,14,5.92,13.37,13.98
2811,8,12.38,6.39,6.75
18028,5,12.39,11.01,9.05
16183,13,10.21,10.23,14.0
12668,15,5.02,6.32,13.7
3118,13,11.73,6.02,9.23
18044,14,6.48,5.75,10.34
1884,9,5.61,9.09,9.18
10846,10,6.35,8.19,13.08
19041,14,13.27,9.08,14.63
12203,7,5.19,9.42,12.48
10545,10,9.84,7.6,13.17
7194,11,14.43,8.86,6.52
136,13,8.79,14.55,13.61
14834,6,14.89,11.73,10.88
18380,5,12.18,6.6,10.98
15898,6,5.23,8.97,12.44
7991,15,11.87,6.6,13.93
245,10,9.47,14.95,11.21
11294,7,10.7,8.48,6.14
3137,8,14.51,5.52,10.94
1124,12,12.88,11.37,8.34
14779,12,11.6,13.63,7.65
17154,9,9.91,14.59,9.03
11497,5,11.81,7.51,9.32
16166,11,6.66,9.48,7.93
11432,15,7.66,11.57,5.75
18635,5,10.29,9.21,10.49
2080,14,11.82,9.75,12.69
18224,13,13.9,6.89,11.65
6532,12,13.56,13.15,13.61
2893,7,9.74,7.79,11.67
14902,9,13.17,14.38,14.21
16680,11,9.25,5.48,14.03
11755,8,12.41,14.98,12.13
11034,15,11.22,13.49,11.9
12753,7,12.69,11.14,9.99
18887,8,14.3,13.83,10.32
17820,7,5.36,14.25,5.21
2190,9,8.95,13.25,5.94
8536,9,9.96,8.66,13.45
8455,10,10.42,9.38,8.8
8936,9,5.22,13.04,9.93
5093,12,14.8,9.2,6.29
10630,15,13.83,7.64,7.02
19539,5,11.57,14.62,14.69
7788,8,12.15,10.69,5.09
5111,10,14.64,5.13,12.62
1839,6,11.12,6.84,14.88
16983,15,14.81,5.82,10.86
4196,7,7.01,13.91,10.74
3615,10,10.78,11.16,7.12
18096,13,7.31,8.78,7.79
10613,9,6.54,7.17,13.3
4291,5,5.22,10.72,11.17
11291,5,14.73,14.86,11.49
4956,15,5.59,6.14,9.2
12655,5,8.79,5.73,9.41
15864,8,5.71,12.68,9.09
10055,10,13.64,6.7,9.98
2260,15,9.49,8.16,11.97
11748,15,11.22,10.84,9.22
12371,6,6.34,13.51,11.05
719,11,12.79,10.17,14.73
11349,14,14.77,8.15,14.94
19404,5,5.32,6.41,10.07
2615,6,9.13,13.34,7.13
5657,5,11.21,6.8,11.38
298,9,13.66,6.17,14.67
814,15,12.92,7.16,5.72
18738,14,8.1,14.06,10.13
1853,12,10.8,13.99,13.17
289,11,6.82,10.71,7.63
2138,5,5.32,12.06,12.93
2034,10,13.0,13.52,13.49
19869,9,6.99,11.89,10.66
1015,15,10.1,6.89,10.13
19684,5,9.07,11.97,12.6
4999,10,8.76,10.86,10.65
17793,15,8.35,10.64,9.88
2861,6,5.09,13.45,11.7
16117,11,5.25,11.36,11.72
656,7,6.47,5.7,7.53
14430,11,12.93,5.39,12.28
12535,8,5.17,9.07,6.16
12572,7,11.22,14.71,6.17
8543,15,13.37,5.94,8.56
9435,8,10.72,11.51,12.93
12407,15,13.16,9.03,6.16
11505,6,9.82,10.13,8.99
11304,7,14.93,6.84,6.1
3978,10,10.2,7.03,10.83
14127,11,8.74,13.63,7.18
4970,11,5.8,10.73,13.95
15732,14,10.68,12.95,13.21
3550,5,8.05,11.01,12.63
13997,11,14.95,9.78,8.51
18617,14,11.18,8.37,6.39
1775,13,14.42,6.84,5.22
12525,14,10.42,10.89,7.87
7245,9,5.03,12.56,7.14
17033,15,8.47,9.32,9.79
3688,11,8.76,10.08,10.46
4219,6,10.44,6.78,13.17
14972,8,9.36,6.51,12.6
1811,15,6.82,9.74,9.8
4240,9,13.98,6.6,7.47
12809,9,14.11,10.31,10.86
5875,8,5.77,8.66,8.81
16457,8,6.99,11.8,11.19
8190,8,10.58,5.24,10.13
1729,12,13.49,12.57,9.33
8124,8,14.78,12.06,10.85
8915,15,14.25,7.83,14.23
974,9,8.01,11.68,5.76
4314,12,6.6,12.29,14.02
7869,15,8.16,11.54,5.08
400,11,10.41,8.99,10.93
12254,10,11.93,10.59,8.13
16458,13,14.8,8.05,14.61
17458,14,13.87,11.13,13.48
3534,15,14.43,5.22,10.6
10292,8,8.08,8.76,9.79
2771,7,13.79,12.15,5.85
5934,14,14.54,5.86,9.85
5815,11,8.37,6.85,5.59
19088,5,5.06,6.11,6.51
7598,7,14.88,13.11,11.94
3698,5,11.2,13.79,10.26
1527,12,6.64,7.08,14.94
19572,8,5.34,6.15,14.01
252,13,5.29,10.18,10.77
9785,11,14.94,5.81,7.86
7205,11,6.51,8.6,7.7
10284,10,8.33,9.58,8.99
14716,12,7.67,14.13,7.07
4405,6,6.39,9.63,6.36
17300,9,8.24,11.95,7.5
6493,11,11.55,9.57,11.86
11581,12,12.08,9.21,6.55
3919,15,6.18,6.8,13.65
14491,13,7.14,7.87,6.2
12532,14,6.94,10.85,12.13
17775,12,12.8,14.77,14.61
17938,6,8.47,7.23,5.77
17470,15,11.53,11.05,7.5
6569,9,12.15,6.9,7.06
18332,7,6.04,8.5,10.33
12123,9,7.5,13.26,10.31
15279,8,5.03,9.56,5.73
10944,10,9.51,8.17,13.63
654,12,7.09,11.0,13.9
16467,15,8.61,13.66,9.15
2251,11,12.63,7.89,5.67
15362,15,14.24,7.67,9.74
717,8,6.92,14.0,8.37
13734,5,14.06,12.34,13.17
3849,13,14.04,12.8,13.1
11733,12,6.66,11.38,6.84
4495,7,6.94,11.14,6.07
18624,5,5.6,5.1,6.41
10690,8,5.39,14.68,6.82
6719,14,11.31,8.43,5.34
16958,12,10.12,8.66,13.01
725,9,5.42,11.86,12.73
1065,9,7.03,11.55,13.61
18859,10,7.52,14.11,5.64
8725,12,7.82,5.28,10.18
16897,5,11.46,10.09,5.42
1995,8,7.7,8.7,6.91
3629,9,7.45,9.84,8.43
15805,11,6.08,14.88,13.08
12639,13,7.53,12.53,9.72
19470,13,7.41,14.14,6.68
12958,8,10.01,6.53,8.63
11609,9,11.65,12.38,12.14
987,10,7.38,12.14,7.23
1519,12,5.55,7.29,14.68
981,14,8.25,12.27,9.55
18091,6,6.06,11.04,13.66
9919,10,5.14,6.24,7.09
2638,12,5.97,10.54,9.01
9178,12,9.03,8.14,9.15
18131,15,13.41,14.72,8.92
3331,15,10.89,11.47,14.36
499,8,12.34,5.84,12.02
16686,15,11.58,8.28,5.11
17245,5,9.38,7.12,13.74
11115,5,9.75,5.57,13.07
12302,9,11.27,6.53,8.69
19670,15,12.56,13.21,13.74
12177,11,14.9,12.92,9.83
1057,15,10.67,12.1,10.9
13595,5,8.84,13.49,14.95
8834,10,5.27,7.86,14.18
6766,12,12.03,12.37,12.67
19644,10,6.66,5.95,5.65
1272,9,10.93,8.42,11.71
16330,11,5.35,7.52,13.37
3653,6,12.87,9.63,8.77
4723,11,5.26,5.23,12.63
11322,9,12.9,13.35,5.27
16783,11,9.69,12.05,12.79
6023,8,6.34,13.36,10.95
18,5,10.97,12.63,12.36
19727,14,10.33,8.71,13.02
9252,7,11.52,8.13,5.27
12686,6,5.9,9.12,10.9
13653,9,5.95,12.18,10.18
6478,10,11.94,5.05,10.98
6099,6,6.0,10.53,11.39
12891,12,14.81,6.86,8.75
353,5,6.08,7.34,8.64
1043,10,14.44,9.09,14.15
14508,15,5.42,9.75,5.53
12225,5,9.7,12.99,6.19
16106,10,13.32,9.53,6.83
3803,6,10.15,8.45,14.25
2030,9,11.72,6.53,13.74
7388,12,9.71,5.58,5.51
11104,8,7.95,13.61,12.3
11941,5,7.77,8.51,12.85
17771,14,7.52,6.04,8.52
18235,13,5.58,9.94,13.34
5277,5,7.91,13.85,13.75
2601,6,11.71,5.81,9.17
8289,7,6.0,9.08,13.92
163,12,14.86,8.58,13.58
4865,15,14.15,11.5,5.97
18025,9,8.26,13.73,11.69
18445,5,9.11,9.5,9.51
11208,15,7.61,8.59,14.66
3706,6,8.83,14.78,8.39
760,7,13.0,8.64,8.64
12427,14,13.67,13.35,7.15
9774,15,9.62,8.85,7.51
18543,11,9.48,12.3,11.1
686,9,11.06,10.17,8.93
10825,11,13.34,7.55,8.7
11813,8,10.14,8.47,7.69
8163,7,5.72,7.12,13.98
4410,10,13.85,9.77,5.8
1573,8,7.53,7.35,9.38
19567,9,12.07,10.87,12.26
6060,14,13.95,13.79,5.77
9292,7,8.64,6.45,13.13
2509,13,9.77,7.18,5.91
16339,5,11.58,8.95,8.27
16900,5,12.75,12.52,8.38
14701,13,5.5,14.67,9.28
15383,11,12.77,13.25,10.81
9068,13,10.0,6.16,5.41
298,14,8.15,13.62,14.86
4949,9,12.18,13.09,6.48
11738,10,6.51,11.17,9.71
6502,12,8.88,8.14,14.22
19066,8,11.22,8.47,9.05
13475,14,14.71,6.72,6.26
18949,10,6.62,9.1,8.3
5534,13,8.3,14.54,9.83
13354,11,5.26,11.9,13.88
14325,14,14.19,14.36,13.23
7263,10,14.25,6.35,9.77
18992,9,14.68,11.0,13.79
5035,10,14.39,5.66,6.11
19620,13,10.43,7.74,5.57
5650,11,5.19,13.98,9.35
6789,8,13.67,7.21,9.09
7863,13,6.4,12.15,9.7
16612,10,6.79,13.91,6.41
14850,5,5.82,7.28,12.26
13136,13,11.57,10.6,6.8
18479,14,12.3,10.83,14.57
11120,8,5.96,13.4,6.22
10124,12,5.12,12.97,11.88
12031,5,6.79,9.11,6.49
10892,12,9.87,10.29,11.86
2875,13,12.28,10.84,6.84
12010,14,10.62,10.05,11.49
3682,9,11.69,11.25,7.77
19408,11,10.76,9.76,6.94
15547,11,5.85,10.41,5.48
17359,11,9.19,14.92,9.0
19094,11,12.27,11.31,14.0
5662,11,5.48,9.18,6.08
14468,8,11.63,7.43,11.02
5753,8,5.12,7.46,11.26
14647,13,8.91,12.17,14.31
5585,11,11.55,11.93,8.94
5695,15,6.03,6.15,9.78
12487,14,13.48,9.42,14.5
5648,10,6.63,12.8,12.44
14639,9,12.09,7.42,5.49
7127,14,10.73,5.53,13.94
8411,9,13.27,5.66,14.5
18949,7,9.3,6.81,14.08
2005,6,5.09,6.31,5.16
345,14,12.17,13.76,14.27
7588,5,5.96,14.8,7.22
12761,5,13.61,11.95,14.85
7310,14,6.73,6.58,5.23
7568,7,11.82,12.22,14.56
6758,9,5.45,11.34,12.04
8276,13,11.93,13.17,13.67
2338,11,9.95,14.31,11.6
10695,13,7.98,14.28,13.44
3824,10,14.48,11.35,9.4
9084,15,8.01,12.97,5.95
1644,7,8.21,14.27,9.37
13259,10,8.46,9.43,14.45
10553,8,9.88,12.45,9.75
16775,6,10.52,12.36,5.84
11528,5,12.02,14.06,12.81
11174,7,7.52,10.52,8.29
5197,5,14.36,7.52,10.76
16145,12,14.0,7.9,12.27
16495,14,10.18,13.39,12.34
3531,5,11.34,12.14,5.26
12994,6,11.37,6.04,10.29
19407,8,8.26,7.42,13.86
393,7,11.79,5.42,5.72
15343,10,11.21,7.92,9.62
10233,5,8.2,9.4,10.8
15996,15,5.39,5.98,9.84
889,15,7.46,13.1,5.91
18249,14,14.22,11.54,5.24
9927,7,14.73,10.57,14.6
14602,12,10.66,12.45,9.24
14196,10,9.22,8.23,8.39
11638,5,12.91,10.63,10.53
18000,11,7.88,7.83,10.01
2958,9,10.98,12.62,11.87
19539,12,12.17,9.35,11.34
6286,11,7.33,13.77,13.95
12206,8,9.36,10.17,6.56
10829,8,14.63,14.89,7.03
6441,12,14.29,14.32,14.48
17004,7,10.23,11.59,9.3
5321,11,5.42,11.59,6.75
5575,5,6.47,6.39,9.61
16912,5,11.36,10.47,9.91
17219,5,13.81,10.12,10.54
10395,13,6.97,7.39,5.99
15590,10,14.55,14.69,5.5
11821,7,12.37,5.94,7.27
4984,14,8.52,8.48,5.57
9120,13,5.22,13.49,10.93
2482,13,6.23,8.86,8.06
8901,9,6.0,13.96,8.84
4522,10,13.43,12.74,7.68
3276,13,11.9,14.29,12.55
16633,8,8.1,10.82,12.14
11371,6,5.7,6.52,13.13
11430,5,9.77,6.65,7.6
11570,11,12.33,9.73,8.0
8529,11,10.68,8.41,12.61
456,13,11.07,5.64,12.08
12160,12,11.32,5.37,6.48
8374,14,5.79,7.24,6.04
17709,7,6.87,8.82,5.02
9382,8,9.94,9.02,13.69
18155,9,13.06,14.49,5.6
17030,14,7.05,10.6,5.7
5887,11,8.51,14.4,8.97
17449,5,10.88,6.75,5.45
13197,11,9.93,12.67,8.77
7342,9,6.13,14.62,9.38
1134,11,7.11,12.98,14.98
11745,8,7.17,10.16,6.24
1786,6,5.07,7.11,9.97
8450,6,13.56,5.16,12.09
6126,11,10.03,6.37,7.64
10217,6,10.7,12.66,10.23
2054,5,11.3,8.9,13.11
1798,12,5.14,10.98,8.73
16231,11,11.94,10.62,7.91
6027,10,14.29,7.95,9.91
8688,15,6.52,5.69,9.67
5325,14,5.12,7.11,8.07
15291,7,7.49,10.52,10.62
13756,5,5.83,5.14,11.08
14691,5,7.6,14.84,8.24
17112,8,5.4,11.96,6.66
8254,12,12.46,12.99,8.45
8604,8,8.97,8.28,8.34
19716,12,10.0,5.0,14.03
8441,6,11.83,8.12,12.85
8304,6,7.44,6.74,13.21
8490,15,11.64,6.69,13.45
16609,10,11.32,12.23,13.17
15389,14,7.9,6.8,5.28
4612,11,7.24,8.17,8.11
12660,10,7.76,5.73,8.37
4874,12,12.45,5.18,13.29
16762,13,11.47,10.32,9.11
18758,11,13.88,11.46,6.04
5980,5,7.81,8.63,5.66
19865,14,8.26,14.42,7.6
2095,10,7.45,7.64,9.85
339,6,11.28,7.85,12.43
18691,14,10.74,5.56,14.98
314,9,14.58,7.38,6.45
15628,7,10.2,11.83,13.53
14359,13,5.54,7.23,9.29
7950,10,14.08,8.02,8.29
17115,10,5.13,6.76,7.0
7143,11,11.14,10.49,11.22
14898,13,12.55,5.12,5.43
7979,13,9.04,13.32,11.32
3759,9,6.17,10.18,8.46
19779,6,13.29,9.46,13.63
13103,6,12.92,14.47,7.88
19396,9,8.56,13.85,9.98
4686,7,6.07,7.47,8.72
12308,13,12.06,13.9,6.47
11117,10,10.49,14.73,11.11
14554,8,9.92,10.76,7.7
16518,15,6.54,9.52,6.83
15569,6,11.8,13.97,11.95
17550,13,7.2,6.9,8.12
2482,12,14.25,7.8,5.72
6049,13,9.54,9.55,13.21
6190,8,7.08,11.15,13.06
1082,15,10.89,14.06,10.78
19428,14,9.06,11.1,7.66
16551,14,8.95,10.06,14.25
10578,9,9.48,7.8,11.5
16461,8,12.17,6.67,10.37
6608,15,11.29,8.47,8.24
5367,15,6.92,5.92,8.4
2377,10,6.89,13.2,6.2
12094,14,7.94,11.65,13.66
19577,5,10.23,13.63,13.47
6057,14,7.81,14.2,9.8
13181,7,10.78,8.51,14.24
7335,12,5.65,12.15,5.59
16285,9,14.57,10.99,13.53
6128,9,5.14,12.01,14.37
3961,10,5.28,5.68,7.62
11012,13,14.86,11.5,11.48
1743,14,11.81,10.7,5.96
2478,10,8.02,9.97,12.48
6621,7,6.78,11.47,12.1
9529,14,12.68,14.31,8.77
17998,5,14.55,5.96,11.71
13591,11,14.07,13.78,5.41
2977,5,9.31,13.19,5.4
14788,8,9.4,12.06,8.08
15211,13,7.76,6.94,14.86
14146,15,10.09,11.74,6.06
9304,6,12.03,13.87,13.38
2759,8,10.34,8.07,6.7
15327,13,11.56,9.85,5.59
16208,10,9.4,12.35,5.05
3099,14,11.47,13.36,5.7
17387,13,13.63,11.95,6.66
2461,15,12.35,14.73,13.2
2343,7,10.1,11.78,8.52
12493,11,10.71,11.1,14.58
3036,12,11.85,7.4,7.99
8040,5,8.54,7.52,13.59
10983,14,5.25,8.39,7.17
16339,9,10.79,10.35,12.93
17880,6,12.63,10.86,10.22
5386,12,6.25,8.83,12.05
5692,8,7.31,11.25,5.81
18691,8,9.03,7.7,6.83
1948,14,8.44,5.39,5.7
17447,13,8.68,6.8,14.58
2823,15,12.76,12.31,5.35
9936,8,9.21,12.62,5.29
13833,13,12.14,12.24,10.76
651,14,8.13,7.79,8.0
12104,13,10.32,8.75,11.76
18502,6,5.26,8.74,5.45
8418,11,7.21,8.1,5.07
12755,7,9.58,9.38,9.91
3157,10,5.89,10.98,12.96
14512,11,5.19,8.67,12.87
1465,10,12.66,8.85,9.75
11318,14,10.26,14.93,6.66
17735,13,9.76,5.18,12.34
15445,8,6.4,11.01,14.96
3810,8,5.74,9.3,13.85
12005,8,9.3,14.04,9.31
19131,10,10.52,6.73,12.73
6966,7,13.85,9.87,9.11
12059,7,9.43,12.37,13.24
4378,11,6.95,12.95,14.7
7213,10,6.46,5.5,6.97
9101,7,6.24,10.02,9.57
13720,5,13.63,13.31,14.86
8006,8,8.77,9.45,13.45
1773,6,12.5,7.92,12.3
12451,12,6.09,8.0,11.26
2394,11,12.91,6.63,13.98
18707,10,12.13,14.83,9.95
2267,14,10.87,7.76,5.98
10319,10,9.31,6.36,5.8
17973,6,6.07,6.88,14.39
5035,15,8.67,13.67,7.06
10588,9,13.67,10.98,7.96
3293,6,13.07,11.93,6.27
9934,6,8.33,12.19,12.89
13663,9,5.32,6.15,13.77
17136,13,13.69,10.58,8.97
16929,15,5.32,12.9,6.94
19320,6,8.76,14.51,12.33
15402,14,7.02,9.94,12.28
2958,9,8.82,11.95,13.14
17503,9,11.78,6.42,9.35
2567,12,11.78,14.2,9.71
15644,11,6.54,6.58,14.81
1120,10,13.56,10.69,13.57
3828,10,11.47,9.42,7.23
3060,15,6.96,6.98,7.31
8900,10,9.3,10.18,13.37
19096,5,14.47,10.13,5.15
10822,10,11.74,5.23,5.5
5732,5,10.34,8.73,6.22
14856,14,10.12,9.57,12.97
9612,5,12.8,7.82,9.61
4807,10,13.44,10.24,10.76
849,7,14.42,13.58,12.7
8933,5,11.2,14.3,9.8
14706,11,7.39,13.64,6.75
3460,7,13.44,8.27,10.08
15572,12,11.96,6.99,8.91
10869,7,13.47,13.01,7.15
3676,6,9.3,13.02,5.78
14147,11,13.45,9.58,11.1
15287,10,14.38,9.66,12.1
11134,5,8.17,6.46,14.8
15836,7,11.41,8.31,6.84
5911,8,10.47,9.41,7.43
4568,15,5.15,5.61,12.78
5440,9,5.2,6.12,5.81
19993,8,6.79,11.61,6.3
9159,9,8.68,11.14,11.26
15010,6,5.19,8.54,13.7
12329,6,12.77,11.89,13.27
14999,6,13.64,13.61,9.37
11604,11,11.49,6.44,5.16
2295,6,8.22,9.95,5.72
18414,6,5.58,6.89,12.92
1409,7,12.82,8.9,9.24
16085,13,10.16,14.99,9.27
5410,6,12.5,9.33,9.13
6209,13,10.13,6.43,14.64
6018,13,9.28,12.74,10.15
17201,6,7.91,10.38,13.03
5991,10,6.14,13.99,10.22
231,9,7.66,7.74,8.02
18602,7,12.86,10.32,14.79
13874,15,6.45,14.03,14.23
11850,9,12.51,5.61,8.11
15221,10,12.86,8.36,5.68
16658,6,12.69,8.02,10.87
3732,15,5.39,5.54,10.13
14173,9,6.24,13.83,8.16
13261,12,13.83,9.86,13.73
15585,11,12.31,11.41,7.3
17967,14,5.88,5.4,9.38
15948,15,12.07,6.74,9.28
17701,11,5.65,12.7,13.19
1589,15,13.59,7.87,11.18
2753,13,7.82,13.03,10.94
1119,15,14.37,11.41,8.47
13777,15,5.97,7.74,7.21
16615,14,5.81,5.43,8.74
13505,11,13.98,13.02,6.21
2255,13,12.6,9.06,6.55
8156,13,13.52,8.2,8.98
2541,7,13.76,14.26,12.71
14054,15,7.35,7.12,8.59
11909,10,13.19,10.82,11.72
6502,9,9.88,6.19,12.86
8364,10,13.3,5.69,12.41
17083,12,12.04,13.14,13.25
13090,13,8.19,9.11,12.0
8192,13,13.4,12.55,14.77
1911,5,12.02,14.48,9.68
7079,13,13.66,6.37,14.42
544,14,13.31,10.89,12.27
7943,7,6.35,10.12,12.99
7129,5,6.82,14.42,5.59
3795,15,7.85,12.44,11.06
7488,5,5.71,13.6,13.19
1833,9,7.35,9.52,8.14
5687,11,14.69,11.07,5.26
18081,13,9.09,13.75,13.13
16041,14,13.9,6.33,7.4
10059,8,12.24,7.27,11.11
17774,15,7.04,13.35,9.73
5800,9,10.25,7.16,14.46
739,8,5.31,12.74,10.79
2704,8,10.36,14.54,13.82
15808,9,9.64,14.91,12.57
14862,7,11.98,14.38,12.41
